id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1129612881021472291,Inmejorable ubicación,121536405,David,,Carretera de Cadiz,36.71015323195169,-4.4307893920654395,Entire home/apt,106,2,10,2024-06-30,3.85,1,210,10,VTF/MA/66580
1129616427124711338,NEW Comfortable apartment in the center by REMS,278821830,Remy,,Centro,36.7211658,-4.4213337,Entire home/apt,175,1,6,2024-06-09,2.54,123,121,6,VFT/MA/42150
1129622177203005821,Homely apartment in the center by REMS,278821830,Remy,,Centro,36.7211658,-4.4213337,Entire home/apt,189,1,5,2024-06-18,2.38,123,331,5,VFT/MA/42151
1129626293295850589,NEW Apartment with swimming pool in center by REMS,278821830,Remy,,Centro,36.7259842,-4.4197562,Entire home/apt,147,1,8,2024-06-21,4.00,123,260,8,VFT/MA/15638
1129662171221694072,Apartamento soleado Centro Histórico CMS Rosaleda,439637921,Juan Carlos,,Centro,36.72310479622188,-4.4253528490662575,Entire home/apt,107,4,10,2024-06-24,4.00,5,53,10,VFT/MA/75059
1129678084181634302,apartamento a pie de playa,413058365,Fernando,,Este,36.7211114,-4.375203,Entire home/apt,94,5,0,,,3,107,0,VFT/MA/16540
1130155713608033113,Grande Habitación Baño Privado Cerca de la Playa,130971146,Luiz,,Carretera de Cadiz,36.7050069594964,-4.43632661617977,Private room,70,3,2,2024-04-21,0.78,4,90,2,Exempt
1130201267052047317,"Ollerías 35, by  NOGOA HOMES",57756025,Patricia,,Centro,36.72450057704767,-4.421891458039241,Entire home/apt,102,1,6,2024-06-16,2.90,6,117,6,CTC-2022031897
1130201735428296028,WintowinRentals Al-Mansa,61977582,Salva Y Javi,,Centro,36.7192368,-4.4290161,Entire home/apt,139,1,2,2024-06-25,2,39,252,2,VFT/MA/64939
1130211247554343505,MalagaSuite Downtown Vibes,45749342,Malagasuite Showroom,,Bailen-Miraflores,36.72173339400752,-4.434499733486533,Entire home/apt,135,1,9,2024-06-16,3.42,34,335,9,VFT/MA/74279
1130218855313065202,Céntrico y confortable apartamento con parking,571194565,Catherin,,Centro,36.73119094145969,-4.418291170666426,Entire home/apt,85,3,0,,,2,138,0,VUT/MA/78182
1130254958140309136,NEW Authentic Minimalistic Apartment near La Unión,483539019,Remy,,Cruz De Humilladero,36.7141903,-4.439827699999999,Entire home/apt,102,1,5,2024-06-19,2.46,4,260,5,VFT/MA/72209
1130311536795592549,Nuevo apartamento Céntrico Puerto con Parking,28687712,SinEse Design Homes,,Centro,36.71228094886148,-4.427033062426761,Entire home/apt,99,3,12,2024-06-17,5.07,25,53,12,VFT/MA/70372
1130317842193949427,Nuevo Juan de Austria Cosy Apartment,28687712,SinEse Design Homes,,Centro,36.7253171,-4.4286794,Entire home/apt,85,3,3,2024-06-24,3,25,65,3,VFT/MA/45755
1130375431952513118,с видом,570017241,Tatiana,,Cruz De Humilladero,36.71025306258231,-4.452492780983448,Private room,26,1,16,2024-06-14,6.40,5,32,16,Exempt
1130477029969730392,Estudio Cónsul,169100357,Pablo,,Teatinos-Universidad,36.723629036092774,-4.486618053259663,Entire home/apt,80,2,0,,,2,240,0,VUT/MA/77684
1130488435656131267,estudiantes internacionales,571270443,Antonio,,Cruz De Humilladero,36.71076022921702,-4.436969330554213,Private room,35,1,0,,,1,146,0,Exempt
1130491911608092939,Apartamento Picasso,464096598,Greensol Homes And Apartments,,Centro,36.72795432971627,-4.410369582115581,Entire home/apt,103,2,3,2024-06-24,1.58,4,141,3,VUT/MA/77525
1130521652255551017,Habitación luminosa sin cocina,23218823,Josiane,,Centro,36.7233133126436,-4.431510645583623,Private room,48,2,3,2024-06-23,1.29,3,261,3,VFT/MA/33898
1130524057123511817,Habitación doble con aire acondicionado,1275358,Miriam,,Centro,36.7128056,-4.4288602,Private room,39,2,5,2024-06-05,1.90,1,29,5,VTF/MA/60284
1130564237758494004,Apartamento Allure,571295907,Bemegui Sl,,Centro,36.7271747,-4.4114373,Entire home/apt,129,2,5,2024-06-26,2.54,2,74,5,vUT/MA/77563
1130982615667001595,Apartamento Atelier,464096598,Greensol Homes And Apartments,,Centro,36.72643091759978,-4.410646569762881,Entire home/apt,131,2,3,2024-06-15,1.55,4,146,3,VUT/MA/77526
1130989973963711592,Spacious and quiet apartment 10 minutes far center,43674482,Jose Manuel,,Centro,36.72902440226135,-4.4244506539672885,Entire home/apt,93,3,2,2024-06-26,1.40,1,326,2,VFT/MA/71105
1131000915354426566,Private Terrace/Prime Location,89705945,Antonio.,,Centro,36.72025,-4.42453,Entire home/apt,155,2,17,2024-06-28,6.62,60,65,17,VUT/MA/78036
1131022484594487619,Disfruta de Málaga,220051897,Lorena,,Carretera de Cadiz,36.68381647138322,-4.451201088433581,Entire home/apt,107,4,0,,,1,216,0,Exempt
1131084212439056176,Bonito apartamento con estilo al lado centro 1.,460391145,Marta Y Fran,,Centro,36.721952898795784,-4.429708973315624,Entire home/apt,86,1,1,2024-05-23,0.77,17,287,1,VFT PROCESO
1131092961255148585,Cozy and stylish apartment next to the center 1,460391145,Marta Y Fran,,Centro,36.72271,-4.43137,Entire home/apt,91,1,3,2024-06-25,1.48,17,357,3,VFT PROCESO
1131137775001653854,El Cerrado de Málaga,88196121,Cruz,,Este,36.7371671,-4.3834584,Entire home/apt,105,2,0,,,1,154,0,VUT/MA/77692
1131172167058304964,Dúplex terraza centro histórico.,561182381,Nieves,,Centro,36.72911873813554,-4.412954790750128,Entire home/apt,82,1,5,2024-06-16,2.54,2,147,5,CTC-2022178763
1131183343874313030,Urbanloft,571439185,Adrián,,Carretera de Cadiz,36.707662509877714,-4.43658217892546,Entire home/apt,132,3,0,,,1,131,0,CTC-2024042610
1131352517517775153,Apartamento Grace,571295907,Bemegui Sl,,Centro,36.72599265819077,-4.4125670870667335,Entire home/apt,130,2,6,2024-06-30,2.40,2,124,6,VUT/MA/77559
1131556889383640071,The Gardener Cottage,513244754,Holidu,,Este,36.74147895877523,-4.3735083969284005,Entire home/apt,116,1,1,2024-06-23,1,2,364,1,VTAR/MA/00014
1131678112686561884,Vista Puerto,96281307,Antonio,,Carretera de Cadiz,36.707877024265734,-4.430670907820141,Entire home/apt,1000,1,0,,,2,269,0,VUT/MA/56559
1131729088726712524,Banda del Mar 0,41745756,Ufamai,,Este,36.7179443,-4.3537632,Entire home/apt,93,1,3,2024-05-15,1.17,8,306,3,VFT/MA/08505
1131802019767510658,Malaga Suite Centro,26409739,Mina,,Centro,36.71419119999999,-4.4289044,Entire home/apt,116,1,0,,,1,170,0,VFT/MA/27236
1131842983322737080,Duplex Penthouse in Guadalmar 1 min from the beach,235735882,Barbara Y Roberto Holiday Rentals,,Churriana,36.666255864827875,-4.4573308940290834,Entire home/apt,199,1,0,,,1,23,0,VFT/MA/41688
1131849579456652180,House Pool & Parking Malaga,298633288,Holidaysforu,,Ciudad Jardin,36.7440214,-4.419082299999999,Entire home/apt,379,1,16,2024-06-28,5.93,39,109,16,VFT/MA/73896
1131935569212321972,"H2M Capuchinos French Balcon,parking,WiFi,Aircon",115528688,Javier,,Centro,36.7297364,-4.4211428,Entire home/apt,167,1,0,,,97,214,0,VFT/MA/55712
1131948556035359721,H2M Moreno Carbonero 2 bedrooms flat,115528688,Javier,,Centro,36.7194,-4.4241,Entire home/apt,182,1,0,,,97,174,0,VFT/MA/00463
1131950142124048824,Refino with pool,115528688,Javier,,Centro,36.726102047,-4.419697241,Entire home/apt,186,1,0,,,97,125,0,2017115053
1132319288180161132,Soleado y tranquilo Apartamento cerca del Centro,308046436,Marcelino,,Bailen-Miraflores,36.72334,-4.44578,Entire home/apt,81,2,6,2024-06-30,6,1,135,6,VUT/MA/64617
1132430359126647388,Modern flat Next to the beach in Málaga Center - 3,571730880,Santiago,,Centro,36.7224297,-4.4008768,Entire home/apt,123,2,3,2024-06-06,2.05,2,309,3,VUT/MA/78987
1132461122193647331,Suite Andrés Pérez Málaga Center,298633288,Holidaysforu,,Centro,36.7226424,-4.422653599999999,Entire home/apt,89,1,1,2024-05-31,1,39,142,1,VFT/MA/00062
1132461938157562313,Málaga Dream Apartment,559576299,Holidu,,Ciudad Jardin,36.74057,-4.42379,Entire home/apt,36,1,0,,,6,364,0,VFT/MA/64051
1132466737412368024,Habitación céntrica muy tranquila,545935628,Bernardo,,Bailen-Miraflores,36.72375,-4.44415,Private room,48,1,4,2024-06-04,1.69,2,106,4,Exempt
1132467179930847240,Habitación con baño en suite,429018844,Mateo,,Teatinos-Universidad,36.72268614900778,-4.472018821473327,Private room,51,1,21,2024-06-28,8.18,1,253,21,Exempt
1132479719916167642,Duplex near the historic centre in Malaga,460391145,Marta Y Fran,,Centro,36.72328578374394,-4.427648257845223,Entire home/apt,97,1,0,,,17,348,0,VFT PROCESO
1132499884175497206,Casa Ana Bernal - TCM,309456528,Take Care Malaga,,Centro,36.7251475,-4.415677,Entire home/apt,234,1,2,2024-06-03,1.20,20,283,2,VFT/MA/43739
1132530986218130747,H2M Carreteria 97 Loft Interior-Quiet-in old town,115528688,Javier,,Centro,36.72436,-4.42139,Entire home/apt,115,1,0,,,97,228,0,VFT/MA/35329
1132540820362821111,Gorgeous home in Malaga,143470076,Novasol,,Ciudad Jardin,36.7395786,-4.4228333,Entire home/apt,212,1,0,,,1,319,0,VUT/MA/78006
1132543792144235600,H2M Deluxe Constitucion Loft Next Larios Street,115528688,Javier,,Centro,36.720831599,-4.422399446,Entire home/apt,129,1,0,,,97,8,0,VFT/MA/06296
1132562586784245792,Bosco & private terrace by ELE Apartments,89812313,Ele,,Centro,36.7315866,-4.4215754,Entire home/apt,137,2,3,2024-06-21,1.27,75,273,3,VUT/MA/77199
1132562767686675457,Apartamento de lujo a 100 m de la playa.,133572167,Juan Carlos,,Centro,36.71984,-4.40906,Entire home/apt,221,6,0,,,1,164,0,Exempt
1132563245309164787,A 5 minutos de la Playa con terraza en Málaga  1,196809623,Mshome,,Carretera de Cadiz,36.7036034,-4.4375135,Entire home/apt,124,2,3,2024-06-02,1.27,10,361,3,VFT/MA/70592
1132612511159881062,Cosy holiday apartment in the centre of Malaga,354248735,Xana,,Centro,36.72836,-4.41091,Entire home/apt,93,1,2,2024-05-04,0.85,20,154,2,VFT/MA/67800
1132621023201915045,Attico luxury SuiteMálaga,185504283,Mary,,Centro,36.7230954824559,-4.425406673436317,Entire home/apt,82,1,16,2024-06-20,9.23,1,228,16,VUT/MA/76983
1132623507574415663,Casa Nani,23328713,Annika,,Cruz De Humilladero,36.713399840649494,-4.44660858539213,Entire home/apt,,2,2,2024-06-04,1.82,1,0,2,VUT/MA/41525
1132630995867487598,Habitación en Plaza de la Merced,252959314,Malaga,,Centro,36.72384347061594,-4.416302554610886,Private room,34,1,3,2024-06-06,2.25,41,2,3,VFT/MA/30736
1132636196111947111,Habitación en Plaza de la Merced,252959314,Malaga,,Centro,36.722378012310735,-4.41754511396566,Private room,37,1,5,2024-05-31,2.00,41,2,5,VFT/MA/30736
1132686715733340335,H2M Feijoo close to city center in a quiet area,115528688,Javier,,Centro,36.7222388,-4.4268335,Entire home/apt,132,1,0,,,97,315,0,VFT/MA/27422
1133070654306466968,Pineapple Canasteros,558435823,Maria Concepcion,,Centro,36.7232223,-4.4215592,Entire home/apt,160,1,0,,,2,346,0,VUT/MA/61029
1133078405308268677,Casasol - Wabi - Málaga,225446428,Wabitrip Com,,Centro,36.716338061214174,-4.411136845308503,Entire home/apt,111,1,3,2024-06-03,1.67,12,88,3,VFT/MA/61759
1133120490166409850,El Paraíso Urbano,401517145,Roberto,,Centro,36.72894337778622,-4.4148412719368935,Entire home/apt,,5,0,,,1,0,0,VUT/MA/77510
1133138447013933889,Espectacular ático dúplex con 2 terrazas & piscina,566041615,Iván,,Este,36.7400969,-4.3801114,Entire home/apt,164,1,2,2024-06-27,1.05,10,251,2,VUT/MA/29674
1133142941474849553,Apartamento centro de Málaga.,541285445,Francisco Javier,,Centro,36.72588,-4.41927,Entire home/apt,93,2,5,2024-05-28,2.50,1,170,5,VUT/MA/77264
1133148983308638126,TESS Apartamento Pacifico Beach,203070038,TESS Vacacional,,Carretera de Cadiz,36.6912015,-4.4433023,Entire home/apt,323,1,2,2024-05-27,1.07,3,140,2,VFT/MA/75568
1133156826080875453,Ilustre Rooms Center Patio Interior Iv,558509097,Beehive,,Centro,36.720829781101024,-4.4240732963479505,Private room,182,1,0,,,5,181,0,VFT/MA46377
1133157377097565283,Ilustre Rooms Center Patio Interior V,558509097,Beehive,,Centro,36.72227603356359,-4.425858015823303,Private room,142,1,0,,,5,177,0,VFT/MA46377
1133164390940196602,Ilustre Rooms Center Vistas Ciudad Ii,558509097,Beehive,,Centro,36.720910091248314,-4.424411717938269,Private room,202,1,0,,,5,181,0,VFT/MA46377
1133165168737630756,Ilustre Rooms Center Vistas Ciudad Iii,558509097,Beehive,,Centro,36.72028664961658,-4.42550806045901,Private room,202,1,0,,,5,181,0,VFT/MA46377
1133411286285047246,Sr Malagueta Beach Front Wonderful Sea View,146624566,Roberto,,Centro,36.717715398430734,-4.410246523278804,Entire home/apt,261,4,7,2024-06-19,3.44,1,55,7,VUT/MA/30058
1133435795703494975,Gran Villa Apart Malaga,364837603,Laurent,,Este,36.73707,-4.35881,Entire home/apt,690,4,0,,,3,181,0,VUT/MA/78169
1133621310500706929,Fantastic Location Apartment in Málaga,571511154,Enrique,,Centro,36.72557693959491,-4.4185639451135055,Entire home/apt,106,2,0,,,2,288,0,VFT/MA/47406
1133768730408126149,Amplia y luminosa habitación,572040793,Macarena,,Palma-Palmilla,36.73090095222464,-4.4355375319719315,Private room,36,1,1,2024-06-25,1,1,269,1,Exempt
1134003752472607896,Skysea Holidays Center Flamenco,136554031,SkySea,,Centro,36.72207288164258,-4.420361931070325,Entire home/apt,163,1,0,,,10,187,0,A/MA/01300
1134144426422432753,Loft  centro histórico Malaga,572131583,Virginia,,Centro,36.7209347208115,-4.4234102591872215,Entire home/apt,120,2,4,2024-06-13,2.93,1,156,4,VFT/MA/75622
1134222739241350977,apartamento moderno 2,413971511,Montana,,Palma-Palmilla,36.73738025821258,-4.433798541142389,Entire home/apt,64,2,0,,,4,247,0,Exempt
1134456029998574057,Centro Historico Trinidad,469211146,Holidu,,Centro,36.7254516,-4.4295285,Entire home/apt,190,1,0,,,7,364,0,VFT/MA/49201
1134485710130011125,Centro Estacion Vialia,469211146,Holidu,,Cruz De Humilladero,36.7135426671543,-4.43579110608215,Entire home/apt,882,1,0,,,7,364,0,VFT/MA/46524
1134502149357660386,Andando a la playa,151787435,Seño Ana,,Carretera de Cadiz,36.705723930485355,-4.435978772218411,Entire home/apt,112,60,0,,,1,364,0,
1134543454758972965,"Premium flat, city centre, beach, parking",120489871,Rafa Y María Angeles,,Centro,36.72013089625324,-4.42899495630899,Entire home/apt,110,3,6,2024-06-20,2.57,2,49,6,VFT/MA/68973
1134585960726980600,Panorama Sea,572221979,Carlos,,Este,36.7331212,-4.3792196,Entire home/apt,192,7,0,,,1,31,0,VUT/MA/77927
1134666540625932817,C13-Seaside with pool & parking,5890675,La Recepción,,Carretera de Cadiz,36.69864429327931,-4.436807384267136,Entire home/apt,184,1,0,,,64,318,0,VFT/MA/08390
1134763553048999791,"Love, Joy & Peace: found here",572271395,Sofia,,Bailen-Miraflores,36.72650101596292,-4.436413413146767,Private room,54,1,8,2024-06-28,5.45,1,108,8,Exempt
1134902171044423663,Lemon playa,249822977,Manu,,Centro,36.7223068,-4.399668399999999,Entire home/apt,414,3,1,2024-06-20,1,1,143,1,VUT/MA/78793
1135288760105154558,Apartamento Art Deco en El Soho,17556274,Fernando,,Centro,36.715137453033925,-4.424185082316399,Entire home/apt,211,3,0,,,5,96,0,35191
1135370099842774791,Holidays2Malaga Juan Austria 2 bedrooms & 2 bath,115528688,Javier,,Centro,36.7241148,-4.4287415,Entire home/apt,135,1,0,,,97,258,0,VFT/MA/63021
1135377765253009117,Lanuza Down town Málaga  3º A,517489919,Nap Advisor,,Bailen-Miraflores,36.72231190861022,-4.43432771850486,Entire home/apt,157,2,0,,,2,97,0,VFT/MA/56964
1135379025708194553,Apartamento Z&D (Center Malaga),46728235,David,,Centro,36.724733148488255,-4.427403329262056,Entire home/apt,89,3,9,2024-06-25,3.60,10,192,9,VUT/MA/77188
1135379519551800538,H2M Echeverria 150 mts Beach & Parking in Bar Area,115528688,Javier,,Carretera de Cadiz,36.70374,-4.43411,Entire home/apt,237,1,0,,,97,215,0,VFT/MA/49542
1135382541378601815,Victoria 13 2 bed,115528688,Javier,,Centro,36.7239404,-4.4162007,Entire home/apt,190,1,0,,,97,183,0,VFT/MA/54562
1135386307364435848,Apto. con terraza y piscina,18185163,Javier,,Palma-Palmilla,36.730791119269135,-4.426390171053554,Entire home/apt,186,3,3,2024-06-20,1.27,1,218,3,VUT/MA/74970
1135407133217686002,Alojamiento turístico Canaima-Auyantepuy,208615937,Eduardo Vladimir,,Carretera de Cadiz,36.6983719,-4.444361,Private room,89,1,0,,,3,164,0,VUT/MA/76568
1135414208921780356,Habitación privada en el centro,101000068,Ana,,Centro,36.72211970671171,-4.427979270937642,Private room,49,1,6,2024-06-16,2.57,1,261,6,Exempt
1135471383656944776,Apartamento Los Mellis- Vialia Train Station & Bus,572448768,Álvaro,,Cruz De Humilladero,36.71044953993409,-4.4428978487849236,Entire home/apt,106,1,4,2024-05-06,1.94,1,198,4,VUT/MA/78108
1135540822490370969,piso ideal,405972996,Cristina,,Centro,36.72600683925721,-4.428206607552214,Entire home/apt,72,2,15,2024-06-17,7.63,1,126,15,VFT/MA/31033
1135995216127346191,Centro Salesianos,572580148,Alejandro,,Centro,36.73010339021872,-4.421537766365044,Entire home/apt,150,3,0,,,1,179,0,VFT/MA/72508
1135995277774680730,Amazing House City Center,5490522,Fali,,Centro,36.7256457,-4.4183998,Entire home/apt,350,3,1,2024-05-26,0.81,15,213,1,VFT / 06609
1136022796266948915,Livemálaga Gibralfaro Mirador,15749330,Jorge,,Centro,36.7277851,-4.408979838098139,Entire home/apt,114,3,2,2024-06-12,2,6,187,2,VFT/MA/57307
1136037192311403871,El beso del mar,572588377,Yelitza Carolina,,Centro,36.7274902,-4.4150881,Entire home/apt,122,4,0,,,1,86,0,VUT/MA/77607
1136057007067934344,Historic Centre 2 Bed Apartment.,12671310,Suzanne,,Centro,36.725015946207535,-4.418612536048178,Entire home/apt,173,1,0,,,2,59,0,VUT/MA/77502
1136076441119342987,H2M Montesa 2nd Floor 700m beach Rooftop terrace,115528688,Javier,,Carretera de Cadiz,36.7083373,-4.4371885,Entire home/apt,131,1,1,2024-06-15,1,97,321,1,VFT/MA/56365
1136115402299414462,NEW Apartment w/ Cathedral view & terrace by REMS,278821830,Remy,,Centro,36.7204859,-4.4210968,Entire home/apt,204,1,14,2024-06-22,5.92,123,347,14,VFT/MA/60974
1136144949763841453,Central apartment with large terrace,2103056,David,,Centro,36.72191,-4.4189,Entire home/apt,81,1,11,2024-06-15,4.52,37,307,11,VUT/MA/76211
1136163808324218157,"Nordik Apartments Urban - Malagueta ""Nusfjord""",277663300,Albert,,Centro,36.72078,-4.40686,Entire home/apt,240,1,3,2024-06-11,2.65,25,151,3,VUT/MA/77020
1136372209659761248,Alojamiento Turístico Canaima- Roraima,208615937,Eduardo Vladimir,,Carretera de Cadiz,36.69837,-4.44436,Private room,89,1,3,2024-06-19,1.48,3,174,3,VUT/MA/76568
1136656035689321613,Lanuza Down Town Málaga  3º C,517489919,Nap Advisor,,Bailen-Miraflores,36.7220991,-4.4331337,Entire home/apt,165,1,0,,,2,109,0,VFT/MA/57003
1136665277974166262,Piso junto al mar y con piscina,572487159,Marina,,Churriana,36.66539888675468,-4.45947847873907,Entire home/apt,140,2,1,2024-06-23,1,1,154,1,VFT/MA/74184
1136696918742342834,Casa Pepa,561193364,María Josefa,,Este,36.72085154630324,-4.367252188572204,Entire home/apt,180,2,0,,,1,329,0,VFT/MA/75504
1136720593358128327,DownTown Málaga Centro Empedrada,572762979,Nap,,Centro,36.72318,-4.42963,Entire home/apt,,1,0,,,1,0,0,VUT/MA/77924
1136834867487391888,Cubo's Apartamento Teatinos & Parking,117253760,Cubo'S Holiday Homes.,,Teatinos-Universidad,36.71758,-4.46669,Entire home/apt,124,1,2,2024-06-28,2,27,43,2,VUT/MA/78327
1136881559620658760,"Close to beach, city center and train bus station",143993383,Sebastian,,Carretera de Cadiz,36.70570142391614,-4.438025888208459,Entire home/apt,183,2,0,,,3,103,0,VUT/MA/79702
1136891071354374694,Family apartment close to the center,571511154,Enrique,,Centro,36.72360531325998,-4.431208566554866,Entire home/apt,100,2,1,2024-05-02,0.50,2,326,1,VFT/MA/51927
1136941799504211198,Bonito piso cerca de la playa.,78760900,Veronica,,Carretera de Cadiz,36.68881419449974,-4.455421499262135,Entire home/apt,122,2,4,2024-06-02,2.07,1,142,4,VUT/MA/78572
1136996875043906139,B.G.S. Málaga,572389355,Elizabeth,,Cruz De Humilladero,36.71677848636667,-4.444693510369414,Entire home/apt,76,5,0,,,1,36,0,VUT/MA/76969
1137003287888728457,Tiny studio 2/3p. in Carreteria area in Center,233811452,Enjoy,,Centro,36.72496897207937,-4.422363035040283,Entire home/apt,,1,3,2024-06-06,3,25,304,3,Exempt
1137092253206869475,La Casita Mágica,54384903,Kiko,,Este,36.770199069380176,-4.318142052757899,Entire home/apt,45,2,0,,,1,248,0,vut/ma/78082
1137161069922437333,Vistas desde cielo sobre Málaga,447759755,Michaela,,Palma-Palmilla,36.73036,-4.42683,Entire home/apt,149,3,0,,,2,216,0,VUT/MA/77634
1137342226502821161,Habitación grande y luminosa,165640139,Roman,,Centro,36.73089242291228,-4.42011257592888,Private room,35,1,7,2024-06-02,3.82,7,233,7,Exempt
1137356813451975138,Habitación está pequeña,165640139,Roman,,Centro,36.731192226589485,-4.4182972982525826,Private room,32,1,8,2024-06-15,4.14,7,234,8,Exempt
1137436621842162435,"Habitación grande con Terraza, ático y cama doble",15167114,Cris,,Este,36.72576979573067,-4.359731190883594,Private room,37,1,11,2024-06-30,4.65,2,228,11,VUT/MA/77449
1137490975940113330,Amplio apartamento en Málaga .,492160765,Nicholas,,Bailen-Miraflores,36.72166045119745,-4.434406881096577,Entire home/apt,137,2,10,2024-06-28,5.17,1,38,10,ctc-2024021769
1137571642316294992,"Mendoza, one step away from the beach",572966417,Francisco,,Carretera de Cadiz,36.70183291900154,-4.4339284224846836,Entire home/apt,155,2,4,2024-06-16,3.43,1,25,4,VUT/MA/77228
1137616224764299820,New super central Málaga Flat with Terrace,536991816,Paramount Homes,,Centro,36.7231383,-4.4198232,Entire home/apt,170,1,6,2024-06-10,2.69,4,229,6,VUT/MA/78516
1137713987400646633,Sunny Churriana Airport III,303126695,Daniel,,Churriana,36.66972,-4.50648,Entire home/apt,90,1,0,,,2,226,0,VFT/MA/37994
1137759633399911218,Habitación matrimonial con desayuno incluido,422332697,Stay In,,Centro,36.728394466227364,-4.424456909126822,Private room,63,1,6,2024-05-23,3.00,40,74,6,Exempt
1138136030687400390,Victoria Málaga City Apartment,153519271,Homingbook,,Centro,36.72341226479675,-4.416685823712388,Entire home/apt,102,1,0,,,19,274,0,VFT/MA/39493
1138250110456675560,Casa Peña - TCM,309456528,Take Care Malaga,,Centro,36.7252,-4.41944,Entire home/apt,132,1,1,2024-05-26,0.81,20,304,1,VFT/MA/33819
1138286589653483449,Casa del Conde - TCM,309456528,Take Care Malaga,,Centro,36.72350846619094,-4.415322066955052,Entire home/apt,133,1,3,2024-06-25,3,20,295,3,VFT/MA/38176
1138308548942029310,"Apartamento con patio, 3 habitaciones en La Goleta",536144736,Malaga Royal Apartments,,Centro,36.72382229999999,-4.4236549,Entire home/apt,214,1,1,2024-06-09,1,4,204,1,VUT/MA/77558
1138354610540931653,Wonderful 3BD with Terrace,467361675,Cherry Host,,Centro,36.722851965040505,-4.403594874622263,Entire home/apt,80,60,0,,,1,146,0,
1138597423942220371,1 bedroom apartment Martiricos - Malaga,397053855,Sharing,,Palma-Palmilla,36.731543377430015,-4.427948868768255,Entire home/apt,94,1,0,,,34,329,0,Exempt
1138970882298575222,Romantic Stay - Sunset / Hottub,514307581,Mount Joy,,Palma-Palmilla,36.799518726558816,-4.455265514552593,Entire home/apt,98,2,8,2024-06-02,3.69,1,246,8,CR/MA/00411
1139111719539662701,Apartamento cerca del centro y la playa.,198558473,Pedro,,Cruz De Humilladero,36.70873746589983,-4.4442356516523915,Entire home/apt,66,1,1,2024-06-09,1,1,163,1,VUT/MA/79614
1139170852501266981,piso 3 dormitorios Málaga,573330660,Priscila,,Carretera de Cadiz,36.6988414,-4.4462208,Entire home/apt,108,3,0,,,1,119,0,VUT/MA/77270
1139622492685125203,Encantador Apartamento Cerca Del Mar,223186286,Pietro,,Carretera de Cadiz,36.703173974249715,-4.434696027248418,Entire home/apt,105,1,3,2024-06-09,1.58,6,40,3,VFT/MA/42294
1139666477809101733,Homeclub | Wonderful Attic in the Center of Malaga,438136382,Home Club,,Carretera de Cadiz,36.7091025,-4.4323576,Entire home/apt,136,1,0,,,8,270,0,Exempt
1139748907994287549,Sky Sea Apartment Malaga Center River View,136554031,SkySea,,Centro,36.72156626125549,-4.426315630285909,Entire home/apt,133,1,3,2024-06-23,3,10,239,3,VFT/MA/71907
1139763286600105786,уютная комната.,570017241,Tatiana,,Carretera de Cadiz,36.7041859,-4.439762,Private room,23,1,8,2024-06-13,3.75,5,33,8,Exempt
1139793448380699086,Apartamento Dúplex en Centro (calle Nuño Gomez),21868005,Tolín,,Centro,36.72419901975688,-4.424251678801684,Entire home/apt,120,1,2,2024-06-09,1.28,9,329,2,VFT/MA/58061
1139844956238276933,"Ascot 12, para descanzar!",495160602,Favio,,Puerto de la Torre,36.7311733,-4.4750272,Private room,,60,0,,,1,29,0,
1139967852879827170,Localización perfecta y renovado,227962,Lidia,,Carretera de Cadiz,36.7071246,-4.435810399999999,Entire home/apt,123,6,0,,,1,41,0,VUT/MA/78386
1140140844695116487,Modern Apartment w/ Shared Pool and Terrace,466918124,Enrique,,Palma-Palmilla,36.73157,-4.42635,Entire home/apt,223,2,4,2024-06-21,2.22,28,327,4,VFT/MA/76238
1140334874921913704,Habitación solo mujeres reserva mínimo 3 noches,93558600,Claudia,,Bailen-Miraflores,36.72204616887124,-4.43267157013897,Private room,25,3,0,,,2,34,0,Exempt
1140387759365741854,Malaga City Caravan Touring Pitches,65726695,CatalunyaCasas,,Este,36.7463,-4.4074,Entire home/apt,24,2,0,,,2,266,0,Exempt
1140389938484057800,Apartamento residencial en La Goleta,536144736,Malaga Royal Apartments,,Centro,36.72382229999999,-4.4236549,Entire home/apt,207,1,0,,,4,232,0,VUT/MA/77570
1140397092063198224,Pool/Parking/Gym/Office/Views,89705945,Antonio.,,Palma-Palmilla,36.729860907122145,-4.427597860407362,Entire home/apt,170,3,9,2024-06-27,4.74,60,246,9,VUT/MA/77908
1140408606490757041,Vkusný Klenot Historického centra s balkónom,542242804,Simona,,Centro,36.72102549965004,-4.424814508598334,Entire home/apt,154,2,12,2024-06-25,6.92,2,200,12,VUT/MA/19520
1140434874619108549,Ático con terraza en La Goleta,536144736,Malaga Royal Apartments,,Centro,36.72382229999999,-4.4236549,Entire home/apt,117,1,1,2024-06-15,1,4,156,1,VUT/MA/77562
1140499403211219060,A 5 minutos de la Playa con terraza en Málaga  2,196809623,Mshome,,Carretera de Cadiz,36.70287309433569,-4.43876869982657,Entire home/apt,114,2,2,2024-06-16,1.71,10,355,2,VFT/MA/70592
1140502091529929702,NoMad Studio.,123233180,Ivan,,Centro,36.72578773020326,-4.426688608203057,Entire home/apt,55,2,2,2024-06-26,2,5,343,2,CTC-2024124481
